id,num,reference,site,longitude,latitude,MAT,MAP,SPH,SSOC,STN,SCN,sand,silt,clay,siltclay,texture,alltreatment,treatment,treatment1,treatment2,materialtype,dose,MorganicC,MorganicN,MorganicCN,MorganicPH,Mwater,Cinput,totelCinput,Ninput,orangicN,Ninput1,tillagemethod,returndepth,duration,Cinput1,experientmenttype,croptype,depth,SOC_treat,SOC_treat_SD,SOC_treat_n,SOC_con,SOC_con_SD,SOC_con_n,SOCyi,SOCvi,DSOC,Z_SOC,POC_treat,POC_treat_SD,POC_treat_n,POC_con,POC_con_SD,POC_con_n,POCyi,POCvi,DPOC,MOC_treat,MOC_treat_SD,MOC_treat_n,MOC_con,MOC_con_SD,MOC_con_n,MOCyi,MOCvi,DMOC,POCSOC_treat,POCSOC_treat_SD,POCSOC_treat_n,POCSOC_con,POCSOC_con_SD,POCSOC_con_n,POCSOCyi,POCSOCvi,MOCSOC_treat,MOCSOC_treat_SD,MOCSOC_treat_n,MOCSOC_con,MOCSOC_con_SD,MOCSOC_con_n,MOCSOCyi,MOCSOCvi,MOCPOC_treat,MOCPOC_treat_SD,MOCPOC_treat_n,MOCPOC_con,MOCPOC_con_SD,MOCPOC_con_n,MOCPOCyi,MOCPOCvi,DOC_treat,DOC_treat_SD,DOC_treat_n,DOC_con,DOC_con_SD,DOC_con_n,DOCyi,DOCvi,EOC_treat,EOC_treat_SD,EOC_treat_n,EOC_con,EOC_con_SD,EOC_con_n,EOCyi,EOCvi,MBC_treat,MBC_treat_SD,MBC_treat_n,MBC_con,MBC_con_SD,MBC_con_n,MBCyi,MBCvi,MBN_treat,MBN_treat_SD,MBN_treat_n,MBN_con,MBN_con_SD,MBN_con_n,MBNyi,MBNvi,MBCN_treat,MBCN_treat_SD,MBCN_treat_n,MBCN_con,MBCN_con_SD,MBCN_con_n,MBCNyi,MBCNvi,TN_treat,TN_treat_SD,TN_treat_n,TN_con,TN_con_SD,TN_con_n,TNyi,TNvi,TCN_treat,TCN_treat_SD,TCN_treat_n,TCN_con,TCN_con_SD,TCN_con_n,TCNyi,TCNvi,imblance_treat,imblance_treat_SD,imblance_treat_n,imblance_con,imblance_con_SD,imblance_con_n,imblanceyi,imblancevi,AN_treat,AN_treat_SD,AN_treat_n,AN_con,AN_con_SD,AN_con_n,ANyi,ANvi,TP_treat,TP_treat_SD,TP_treat_n,TP_con,TP_con_SD,TP_con_n,AP_treat,AP_treat_SD,AP_treat_n,AP_con,AP_con_SD,AP_con_n,APyi,APvi,AK_treat,AK_treat_SD,AK_treat_n,AK_con,AK_con_SD,AK_con_n,AKyi,AKvi,pH_treat,pH_treat_SD,pH_treat_n,pH_con,pH_con_SD,pH_con_n,pHyi,pHvi,BD_treat,BD_treat_SD,BD_treat_n,BD_con,BD_con_SD,BD_con_n,BDyi,BDvi,yield_treat,yield_treat_SD,yield_treat_n,yield_con,yield_con_SD,yield_con_n,yieldyi,yieldvi,Dyield
1423,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,COM-NF,NPS-CK,T6(N20 P60 WR6 )-T1,NS,wheat Soybean,9,535,5.515463918,97,,,4.842,,140,,,Conservation tillage（mulching),cover,2,9.684,field,soybean wheat,0-5,4.95,0.495,3,4.55,0.455,3,0.084260344,0.006666667,0.4,,1.05,0.105,3,0.5,0.05,3,0.741937345,0.006666667,0.55,,,,,,,,,,0.212121212,0.021212121,3,0.10989011,0.010989011,3,0.657677001,0.006666667,,,,,,,,,,,,,,,,,26.2,2.62,3,20.1,2.01,3,0.265039596,0.006666667,,,,,,,,,159,15.9,3,116,11.6,3,0.315314011,0.006666667,15.4,1.54,3,6.4,0.64,3,0.878069519,0.006666667,10.32467532,1.032467532,3,18.125,1.8125,3,-0.562755508,0.006666667,0.642,0.0642,3,0.476,0.0476,3,0.299170449,0.006666667,7.710280374,0.771028037,3,9.558823529,0.955882353,3,-0.214910106,0.006666667,0.425394779,0.042539478,3,0.527383367,0.052738337,3,-0.214910106,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,COM-NF,NPS-CK,T7(N25 P75 WR6)-T1,NS,wheat Soybean,9,535,5.515463918,97,,,4.842,,175,,,Conservation tillage（mulching),cover,2,9.684,field,soybean wheat,0-5,5.07,0.507,3,4.55,0.455,3,0.108213585,0.006666667,0.52,,1.11,0.111,3,0.5,0.05,3,0.797507196,0.006666667,0.61,,,,,,,,,,0.218934911,0.021893491,3,0.10989011,0.010989011,3,0.689293611,0.006666667,,,,,,,,,,,,,,,,,27.2,2.72,3,20.1,2.01,3,0.302497158,0.006666667,,,,,,,,,168,16.8,3,116,11.6,3,0.370373788,0.006666667,20.5,2.05,3,6.4,0.64,3,1.164126896,0.006666667,8.195121951,0.819512195,3,18.125,1.8125,3,-0.793753107,0.006666667,0.683,0.0683,3,0.476,0.0476,3,0.361077005,0.006666667,7.423133236,0.742313324,3,9.558823529,0.955882353,3,-0.252863421,0.006666667,0.409552179,0.040955218,3,0.527383367,0.052738337,3,-0.252863421,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,COM-NF,NPMS-CK,T8(N20 P60 WR6 + FYM10 )-T1,NSM,"farmyard manure, soybean",13,,,,,,,,140,,,Conservation tillage（mulching),cover,2,,field,soybean wheat,0-5,5.3,0.53,3,4.55,0.455,3,0.152579588,0.006666667,0.75,,1.44,0.144,3,0.5,0.05,3,1.057790294,0.006666667,0.94,,,,,,,,,,0.271698113,0.027169811,3,0.10989011,0.010989011,3,0.905210707,0.006666667,,,,,,,,,,,,,,,,,29.2,2.92,3,20.1,2.01,3,0.373448894,0.006666667,,,,,,,,,227,22.7,3,116,11.6,3,0.671359826,0.006666667,27.3,2.73,3,6.4,0.64,3,1.450588712,0.006666667,8.315018315,0.831501832,3,18.125,1.8125,3,-0.779228885,0.006666667,0.887,0.0887,3,0.476,0.0476,3,0.622427128,0.006666667,5.975197294,0.597519729,3,9.558823529,0.955882353,3,-0.46984754,0.006666667,0.329666058,0.032966606,3,0.527383367,0.052738337,3,-0.46984754,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,IF-NF,NP-CK,T2(N20 P60 WR0)-T1,N,,,,,,,,,,140,,,Conservation tillage（mulching),cover,4,,field,soybean wheat,0-5,4.75,0.475,3,4.5,0.45,3,0.054067221,0.006666667,0.25,,0.715,0.0715,3,0.511,0.0511,3,0.335912952,0.006666667,0.204,,,,,,,,,,0.150526316,0.015052632,3,0.113555556,0.011355556,3,0.281845731,0.006666667,,,,,,,,,,,,,,,,,24.8,2.48,3,20.9,2.09,3,0.171094494,0.006666667,,,,,,,,,143,14.3,3,119,11.9,3,0.183721137,0.006666667,10.6,1.06,3,6.8,0.68,3,0.443931389,0.006666667,13.49056604,1.349056604,3,17.5,1.75,3,-0.260210252,0.006666667,0.547,0.0547,3,0.483,0.0483,3,0.124432149,0.006666667,8.683729433,0.868372943,3,9.316770186,0.931677019,3,-0.070364927,0.006666667,0.49621311,0.049621311,3,0.532386868,0.053238687,3,-0.070364927,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,IF-NF,NP-CK,T3(N25 P75 WR0)-T1,N,,,,,,,,,,175,,,Conservation tillage（mulching),cover,4,,field,soybean wheat,0-5,5.03,0.503,3,4.5,0.45,3,0.111342587,0.006666667,0.53,,0.807,0.0807,3,0.511,0.0511,3,0.456954078,0.006666667,0.296,,,,,,,,,,0.160437376,0.016043738,3,0.113555556,0.011355556,3,0.345611491,0.006666667,,,,,,,,,,,,,,,,,26.4,2.64,3,20.9,2.09,3,0.233614851,0.006666667,,,,,,,,,155,15.5,3,119,11.9,3,0.264301624,0.006666667,16.2,1.62,3,6.8,0.68,3,0.86808863,0.006666667,9.567901235,0.956790123,3,17.5,1.75,3,-0.603787006,0.006666667,0.579,0.0579,3,0.483,0.0483,3,0.181285824,0.006666667,8.687392055,0.868739206,3,9.316770186,0.931677019,3,-0.069943237,0.006666667,0.496422403,0.04964224,3,0.532386868,0.053238687,3,-0.069943237,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,COM-NF,NPM-CK,T4(N20 P60 WR0 + FYM10)-T1,NOM,farmyard manure,10,,,,,,,,140,,,Conservation tillage（mulching),cover,4,,field,soybean wheat,0-5,5.98,0.598,3,4.5,0.45,3,0.284343171,0.006666667,1.48,,0.942,0.0942,3,0.511,0.0511,3,0.611635684,0.006666667,0.431,,,,,,,,,,0.157525084,0.015752508,3,0.113555556,0.011355556,3,0.327292513,0.006666667,,,,,,,,,,,,,,,,,28.2,2.82,3,20.9,2.09,3,0.299572819,0.006666667,,,,,,,,,171,17.1,3,119,11.9,3,0.362540063,0.006666667,17.1,1.71,3,6.8,0.68,3,0.922155851,0.006666667,10,1,3,17.5,1.75,3,-0.559615788,0.006666667,0.624,0.0624,3,0.483,0.0483,3,0.256133715,0.006666667,9.583333333,0.958333333,3,9.316770186,0.931677019,3,0.028209456,0.006666667,0.547619048,0.054761905,3,0.532386868,0.053238687,3,0.028209456,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,OM-NF,S-CK,T5(N0 P0 WR6)-T1,S,wheat Soybean,9,535,5.515463918,97,,,4.842,,,,,Conservation tillage（mulching),cover,4,19.368,field,soybean wheat,0-5,4.92,0.492,3,4.5,0.45,3,0.089231134,0.006666667,0.42,,0.699,0.0699,3,0.511,0.0511,3,0.313281152,0.006666667,0.188,,,,,,,,,,0.142073171,0.014207317,3,0.113555556,0.011355556,3,0.224050018,0.006666667,,,,,,,,,,,,,,,,,25.2,2.52,3,20.9,2.09,3,0.187094836,0.006666667,,,,,,,,,140,14,3,119,11.9,3,0.162518929,0.006666667,7.9,0.79,3,6.8,0.68,3,0.149940147,0.006666667,17.72151899,1.772151899,3,17.5,1.75,3,0.012578782,0.006666667,0.541,0.0541,3,0.483,0.0483,3,0.113402625,0.006666667,9.094269871,0.909426987,3,9.316770186,0.931677019,3,-0.024171491,0.006666667,0.519672564,0.051967256,3,0.532386868,0.053238687,3,-0.024171491,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,COM-NF,NPS-CK,T6(N20 P60 WR6 )-T1,NS,wheat Soybean,9,535,5.515463918,97,,,4.842,,140,,,Conservation tillage（mulching),cover,4,19.368,field,soybean wheat,0-5,5.07,0.507,3,4.5,0.45,3,0.119263421,0.006666667,0.57,,1.164,0.1164,3,0.511,0.0511,3,0.823248038,0.006666667,0.653,,,,,,,,,,0.229585799,0.02295858,3,0.113555556,0.011355556,3,0.703984617,0.006666667,,,,,,,,,,,,,,,,,28.1,2.81,3,20.9,2.09,3,0.296020417,0.006666667,,,,,,,,,162,16.2,3,119,11.9,3,0.308472842,0.006666667,16,1.6,3,6.8,0.68,3,0.85566611,0.006666667,10.125,1.0125,3,17.5,1.75,3,-0.547193268,0.006666667,0.648,0.0648,3,0.483,0.0483,3,0.293874043,0.006666667,7.824074074,0.782407407,3,9.316770186,0.931677019,3,-0.174610622,0.006666667,0.447089947,0.044708995,3,0.532386868,0.053238687,3,-0.174610622,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,COM-NF,NPS-CK,T7(N25 P75 WR6)-T1,NS,wheat Soybean,9,535,5.515463918,97,,,4.842,,175,,,Conservation tillage（mulching),cover,4,19.368,field,soybean wheat,0-5,5.65,0.565,3,4.5,0.45,3,0.227578148,0.006666667,1.15,,1.262,0.1262,3,0.511,0.0511,3,0.904083453,0.006666667,0.751,,,,,,,,,,0.223362832,0.022336283,3,0.113555556,0.011355556,3,0.676505305,0.006666667,,,,,,,,,,,,,,,,,27.7,2.77,3,20.9,2.09,3,0.281683254,0.006666667,,,,,,,,,193,19.3,3,119,11.9,3,0.483566696,0.006666667,22.7,2.27,3,6.8,0.68,3,1.205442312,0.006666667,8.502202643,0.850220264,3,17.5,1.75,3,-0.721875617,0.006666667,0.692,0.0692,3,0.483,0.0483,3,0.359569302,0.006666667,8.164739884,0.816473988,3,9.316770186,0.931677019,3,-0.131991154,0.006666667,0.466556565,0.046655656,3,0.532386868,0.053238687,3,-0.131991154,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.83,5.78313253,49,30,21,51,,COM-NF,NPMS-CK,T8(N20 P60 WR6 + FYM10 )-T1,NSM,"farmyard manure, soybean",13,,,,,,,,140,,,Conservation tillage（mulching),cover,4,,field,soybean wheat,0-5,5.99,0.599,3,4.5,0.45,3,0.286014015,0.006666667,1.49,,1.452,0.1452,3,0.511,0.0511,3,1.044327605,0.006666667,0.941,,,,,,,,,,0.242404007,0.024240401,3,0.113555556,0.011355556,3,0.75831359,0.006666667,,,,,,,,,,,,,,,,,29.7,2.97,3,20.9,2.09,3,0.351397887,0.006666667,,,,,,,,,215,21.5,3,119,11.9,3,0.591514535,0.006666667,26.1,2.61,3,6.8,0.68,3,1.345012702,0.006666667,8.237547893,0.823754789,3,17.5,1.75,3,-0.753498167,0.006666667,0.906,0.0906,3,0.483,0.0483,3,0.629022652,0.006666667,6.611479029,0.661147903,3,9.316770186,0.931677019,3,-0.343008637,0.006666667,0.377798802,0.03777988,3,0.532386868,0.053238687,3,-0.343008637,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,IF-NF,NP-CK,T2(N20 P60 WR0)-T1,N,,,,,,,,,,140,,,conventional tillage,,2,,field,soybean wheat,5月15日,2.99,0.299,3,2.69,0.269,3,0.105732194,0.006666667,0.3,,0.41,0.041,3,0.26,0.026,3,0.455475529,0.006666667,0.15,,,,,,,,,,0.137123746,0.013712375,3,0.096654275,0.009665428,3,0.349743335,0.006666667,,,,,,,,,,,,,,,,,10.6,1.06,3,8.7,0.87,3,0.197530975,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478,0.0478,3,0.421,0.0421,3,0.126977899,0.006666667,6.255230126,0.625523013,3,6.389548694,0.638954869,3,-0.021245705,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,IF-NF,NP-CK,T3(N25 P75 WR0)-T1,N,,,,,,,,,,175,,,conventional tillage,,2,,field,soybean wheat,5月15日,3.18,0.318,3,2.69,0.269,3,0.167340003,0.006666667,0.49,,0.52,0.052,3,0.26,0.026,3,0.693147181,0.006666667,0.26,,,,,,,,,,0.163522013,0.016352201,3,0.096654275,0.009665428,3,0.525807177,0.006666667,,,,,,,,,,,,,,,,,12.3,1.23,3,8.7,0.87,3,0.346276237,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533,0.0533,3,0.421,0.0421,3,0.23588859,0.006666667,5.966228893,0.596622889,3,6.389548694,0.638954869,3,-0.068548587,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,COM-NF,NPM-CK,T4(N20 P60 WR0 + FYM10)-T1,NOM,farmyard manure,10,,,,,,,,140,,,conventional tillage,,2,,field,soybean wheat,5月15日,3.47,0.347,3,2.69,0.269,3,0.2546134,0.006666667,0.78,,0.6,0.06,3,0.26,0.026,3,0.836248024,0.006666667,0.34,,,,,,,,,,0.172910663,0.017291066,3,0.096654275,0.009665428,3,0.581634624,0.006666667,,,,,,,,,,,,,,,,,14.1,1.41,3,8.7,0.87,3,0.482851772,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583,0.0583,3,0.421,0.0421,3,0.325554353,0.006666667,5.951972556,0.595197256,3,6.389548694,0.638954869,3,-0.070940952,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,OM-NF,S-CK,T5(N0 P0 WR6)-T1,S,wheat Soybean,9,535,5.515463918,97,,,4.842,,,,,conventional tillage,,2,9.684,field,soybean wheat,5月15日,2.98,0.298,3,2.69,0.269,3,0.102382107,0.006666667,0.29,,0.34,0.034,3,0.26,0.026,3,0.268263987,0.006666667,0.08,,,,,,,,,,0.11409396,0.011409396,3,0.096654275,0.009665428,3,0.16588188,0.006666667,,,,,,,,,,,,,,,,,10.3,1.03,3,8.7,0.87,3,0.16882087,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477,0.0477,3,0.421,0.0421,3,0.124883657,0.006666667,6.247379455,0.624737945,3,6.389548694,0.638954869,3,-0.02250155,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,COM-NF,NPS-CK,T6(N20 P60 WR6 )-T1,NS,wheat Soybean,9,535,5.515463918,97,,,4.842,,140,,,conventional tillage,,2,9.684,field,soybean wheat,5月15日,3.29,0.329,3,2.69,0.269,3,0.201346371,0.006666667,0.6,,0.59,0.059,3,0.26,0.026,3,0.819440906,0.006666667,0.33,,,,,,,,,,0.179331307,0.017933131,3,0.096654275,0.009665428,3,0.618094535,0.006666667,,,,,,,,,,,,,,,,,12.9,1.29,3,8.7,0.87,3,0.393904286,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579,0.0579,3,0.421,0.0421,3,0.318669644,0.006666667,5.682210708,0.568221071,3,6.389548694,0.638954869,3,-0.117323273,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,COM-NF,NPS-CK,T7(N25 P75 WR6)-T1,NS,wheat Soybean,9,535,5.515463918,97,,,4.842,,175,,,conventional tillage,,2,9.684,field,soybean wheat,5月15日,3.48,0.348,3,2.69,0.269,3,0.2574911,0.006666667,0.79,,0.65,0.065,3,0.26,0.026,3,0.916290732,0.006666667,0.39,,,,,,,,,,0.186781609,0.018678161,3,0.096654275,0.009665428,3,0.658799632,0.006666667,,,,,,,,,,,,,,,,,14.8,1.48,3,8.7,0.87,3,0.531304155,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639,0.0639,3,0.421,0.0421,3,0.417271621,0.006666667,5.44600939,0.544600939,3,6.389548694,0.638954869,3,-0.159780521,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,COM-NF,NPMS-CK,T8(N20 P60 WR6 + FYM10 )-T1,NSM,"farmyard manure, soybean",13,,,,,,,,140,,,conventional tillage,,2,,field,soybean wheat,5月15日,3.61,0.361,3,2.69,0.269,3,0.294166579,0.006666667,0.92,,0.71,0.071,3,0.26,0.026,3,1.004583339,0.006666667,0.45,,,,,,,,,,0.1966759,0.01966759,3,0.096654275,0.009665428,3,0.71041676,0.006666667,,,,,,,,,,,,,,,,,16.4,1.64,3,8.7,0.87,3,0.633958309,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822,0.0822,3,0.421,0.0421,3,0.669107561,0.006666667,4.391727494,0.439172749,3,6.389548694,0.638954869,3,-0.374940983,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,IF-NF,NP-CK,T2(N20 P60 WR0)-T1,N,,,,,,,,,,140,,,conventional tillage,,4,,field,soybean wheat,5月15日,2.99,0.299,3,2.75,0.275,3,0.083672476,0.006666667,0.24,,0.473,0.0473,3,0.313,0.0313,3,0.412892198,0.006666667,0.16,,,,,,,,,,0.15819398,0.015819398,3,0.113818182,0.011381818,3,0.329219722,0.006666667,,,,,,,,,,,,,,,,,11.8,1.18,3,10.2,1.02,3,0.145711811,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487,0.0487,3,0.426,0.0426,3,0.133824777,0.006666667,6.13963039,0.613963039,3,6.455399061,0.645539906,3,-0.050152301,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,IF-NF,NP-CK,T3(N25 P75 WR0)-T1,N,,,,,,,,,,175,,,conventional tillage,,4,,field,soybean wheat,5月15日,3.53,0.353,3,2.75,0.275,3,0.249696959,0.006666667,0.78,,0.537,0.0537,3,0.313,0.0313,3,0.539794904,0.006666667,0.224,,,,,,,,,,0.152124646,0.015212465,3,0.113818182,0.011381818,3,0.290097945,0.006666667,,,,,,,,,,,,,,,,,13.8,1.38,3,10.2,1.02,3,0.302280872,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,0.0545,3,0.426,0.0426,3,0.246346448,0.006666667,6.47706422,0.647706422,3,6.455399061,0.645539906,3,0.003350511,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,COM-NF,NPM-CK,T4(N20 P60 WR0 + FYM10)-T1,NOM,farmyard manure,10,,,,,,,,140,,,conventional tillage,,4,,field,soybean wheat,5月15日,3.7,0.37,3,2.75,0.275,3,0.296731908,0.006666667,0.95,,0.687,0.0687,3,0.313,0.0313,3,0.786131102,0.006666667,0.374,,,,,,,,,,0.185675676,0.018567568,3,0.113818182,0.011381818,3,0.489399194,0.006666667,,,,,,,,,,,,,,,,,16.8,1.68,3,10.2,1.02,3,0.498991166,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.601,0.0601,3,0.426,0.0426,3,0.344155588,0.006666667,6.15640599,0.615640599,3,6.455399061,0.645539906,3,-0.04742368,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,OM-NF,S-CK,T5(N0 P0 WR6)-T1,S,wheat Soybean,9,535,5.515463918,97,,,4.842,,,,,conventional tillage,,4,19.368,field,soybean wheat,5月15日,3.43,0.343,3,2.75,0.275,3,0.220959349,0.006666667,0.68,,0.38,0.038,3,0.313,0.0313,3,0.193968062,0.006666667,0.067,,,,,,,,,,0.110787172,0.011078717,3,0.113818182,0.011381818,3,-0.026991287,0.006666667,,,,,,,,,,,,,,,,,12.2,1.22,3,10.2,1.02,3,0.179048231,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484,0.0484,3,0.426,0.0426,3,0.12764556,0.006666667,7.08677686,0.708677686,3,6.455399061,0.645539906,3,0.093313789,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,117,"Aulakh et al., 2013","Punjab Agricultural University research farm, Ludhiana, India.",75.8,30.9,25,779,7.4,4.8,0.71,6.76056338,50,30,20,50,,COM-NF,NPS-CK,T6(N20 P60 WR6 )-T1,NS,wheat Soybean,9,535,5.515463918,97,,,4.842,,140,,,conventional tillage,,4,19.368,field,soybean wheat,5月15日,3.55,0.355,3,2.75,0.275,3,0.255346692,0.006666667,0.8,,0.68,0.068,3,0.313,0.0313,3,0.775889608,0.006666667,0.367,,,,,,,,,,0.191549296,0.01915493,3,0.113818182,0.011381818,3,0.520542916,0.006666667,,,,,,,,,,,,,,,,,13.9,1.39,3,10.2,1.02,3,0.30950112,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.058,3,0.426,0.0426,3,0.308588757,0.006666667,6.120689655,0.612068966,3,6.455399061,0.645539906,3,-0.053242065,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
